date,lme_copper_cash,lme_copper_three_month,lme_copper_stock,CN_BIP pro Kopf in USD,US_BIP pro Kopf in USD,Global_Nachfrage in Mio. Tonnen,EU_Produktionsmenge in 1000 Tonnen,AU_Produktionsmenge in 1000 Tonnen,CL_Produktionsmenge in 1000 Tonnen,CN_Produktionsmenge in 1000 Tonnen,MX_Produktionsmenge in 1000 Tonnen,PE_Produktionsmenge in 1000 Tonnen,RU_Produktionsmenge in 1000 Tonnen,ZM_Produktionsmenge in 1000 Tonnen,US_Produktionsmenge in 1000 Tonnen,CN_Verbrauch in 1000 Tonnen,EU_Verbrauch in 1000 Tonnen,JP_Verbrauch in 1000 Tonnen,US_Verbrauch in 1000 Tonnen,AU_Reserven in Mio. Tonnen,CL_Reserven in Mio. Tonnen,CN_Reserven in Mio. Tonnen,US_Reserven in Mio. Tonnen,CG_Reserven in Mio. Tonnen,MX_Reserven in Mio. Tonnen,PE_Reserven in Mio. Tonnen,RU_Reserven in Mio. Tonnen,ZM_Reserven in Mio. Tonnen,Global_Produktionsmenge in 1000 Tonnen,Global_Verbrauch in 1000 Tonnen
2012-01-08,7574.75,7592.75,369312.5,6282.71,51736.74,20.48,3882.0,958.0,5430.0,1630.0,440.0,1300.0,883.0,690.0,1170.0,7790.0,3725.0,996.0,1832.0,86.0,190.0,30.0,39.0,20.0,38.0,76.0,30.0,20.0,16383.0,14429.0
2012-01-15,7749.0,7760.3,362320.0,6282.71,51736.74,20.48,3882.0,958.0,5430.0,1630.0,440.0,1300.0,883.0,690.0,1170.0,7790.0,3725.0,996.0,1832.0,86.0,190.0,30.0,39.0,20.0,38.0,76.0,30.0,20.0,16383.0,14429.0
2012-01-22,8188.6,8205.1,352090.0,6282.71,51736.74,20.48,3882.0,958.0,5430.0,1630.0,440.0,1300.0,883.0,690.0,1170.0,7790.0,3725.0,996.0,1832.0,86.0,190.0,30.0,39.0,20.0,38.0,76.0,30.0,20.0,16383.0,14429.0
2012-01-29,8408.2,8423.8,340215.0,6282.71,51736.74,20.48,3882.0,958.0,5430.0,1630.0,440.0,1300.0,883.0,690.0,1170.0,7790.0,3725.0,996.0,1832.0,86.0,190.0,30.0,39.0,20.0,38.0,76.0,30.0,20.0,16383.0,14429.0
2012-02-05,8379.0,8399.9,329605.0,6282.71,51736.74,20.48,3882.0,958.0,5430.0,1630.0,440.0,1300.0,883.0,690.0,1170.0,7790.0,3725.0,996.0,1832.0,86.0,190.0,30.0,39.0,20.0,38.0,76.0,30.0,20.0,16383.0,14429.0
2012-02-12,8499.2,8522.4,317170.0,6282.71,51736.74,20.48,3882.0,958.0,5430.0,1630.0,440.0,1300.0,883.0,690.0,1170.0,7790.0,3725.0,996.0,1832.0,86.0,190.0,30.0,39.0,20.0,38.0,76.0,30.0,20.0,16383.0,14429.0
2012-02-19,8378.4,8395.2,311570.0,6282.71,51736.74,20.48,3882.0,958.0,5430.0,1630.0,440.0,1300.0,883.0,690.0,1170.0,7790.0,3725.0,996.0,1832.0,86.0,190.0,30.0,39.0,20.0,38.0,76.0,30.0,20.0,16383.0,14429.0
2012-02-26,8359.8,8365.3,305080.0,6282.71,51736.74,20.48,3882.0,958.0,5430.0,1630.0,440.0,1300.0,883.0,690.0,1170.0,7790.0,3725.0,996.0,1832.0,86.0,190.0,30.0,39.0,20.0,38.0,76.0,30.0,20.0,16383.0,14429.0
2012-03-04,8564.8,8563.4,295400.0,6282.71,51736.74,20.48,3882.0,958.0,5430.0,1630.0,440.0,1300.0,883.0,690.0,1170.0,7790.0,3725.0,996.0,1832.0,86.0,190.0,30.0,39.0,20.0,38.0,76.0,30.0,20.0,16383.0,14429.0
2012-03-11,8375.8,8378.8,281270.0,6282.71,51736.74,20.48,3882.0,958.0,5430.0,1630.0,440.0,1300.0,883.0,690.0,1170.0,7790.0,3725.0,996.0,1832.0,86.0,190.0,30.0,39.0,20.0,38.0,76.0,30.0,20.0,16383.0,14429.0
2012-03-18,8502.1,8493.7,269825.0,6282.71,51736.74,20.48,3882.0,958.0,5430.0,1630.0,440.0,1300.0,883.0,690.0,1170.0,7790.0,3725.0,996.0,1832.0,86.0,190.0,30.0,39.0,20.0,38.0,76.0,30.0,20.0,16383.0,14429.0
2012-03-25,8440.6,8413.4,258470.0,6282.71,51736.74,20.48,3882.0,958.0,5430.0,1630.0,440.0,1300.0,883.0,690.0,1170.0,7790.0,3725.0,996.0,1832.0,86.0,190.0,30.0,39.0,20.0,38.0,76.0,30.0,20.0,16383.0,14429.0
2012-04-01,8463.5,8429.4,255925.0,6282.71,51736.74,20.48,3882.0,958.0,5430.0,1630.0,440.0,1300.0,883.0,690.0,1170.0,7790.0,3725.0,996.0,1832.0,86.0,190.0,30.0,39.0,20.0,38.0,76.0,30.0,20.0,16383.0,14429.0
2012-04-08,8468.125,8455.625,260662.5,6282.71,51736.74,20.48,3882.0,958.0,5430.0,1630.0,440.0,1300.0,883.0,690.0,1170.0,7790.0,3725.0,996.0,1832.0,86.0,190.0,30.0,39.0,20.0,38.0,76.0,30.0,20.0,16383.0,14429.0
2012-04-15,8180.375,8148.0,266506.25,6282.71,51736.74,20.48,3882.0,958.0,5430.0,1630.0,440.0,1300.0,883.0,690.0,1170.0,7790.0,3725.0,996.0,1832.0,86.0,190.0,30.0,39.0,20.0,38.0,76.0,30.0,20.0,16383.0,14429.0
2012-04-22,8081.1,8027.1,261555.0,6282.71,51736.74,20.48,3882.0,958.0,5430.0,1630.0,440.0,1300.0,883.0,690.0,1170.0,7790.0,3725.0,996.0,1832.0,86.0,190.0,30.0,39.0,20.0,38.0,76.0,30.0,20.0,16383.0,14429.0
2012-04-29,8280.8,8186.6,255860.0,6282.71,51736.74,20.48,3882.0,958.0,5430.0,1630.0,440.0,1300.0,883.0,690.0,1170.0,7790.0,3725.0,996.0,1832.0,86.0,190.0,30.0,39.0,20.0,38.0,76.0,30.0,20.0,16383.0,14429.0
2012-05-06,8414.5,8315.7,238935.0,6282.71,51736.74,20.48,3882.0,958.0,5430.0,1630.0,440.0,1300.0,883.0,690.0,1170.0,7790.0,3725.0,996.0,1832.0,86.0,190.0,30.0,39.0,20.0,38.0,76.0,30.0,20.0,16383.0,14429.0
2012-05-13,8149.625,8039.0,222625.0,6282.71,51736.74,20.48,3882.0,958.0,5430.0,1630.0,440.0,1300.0,883.0,690.0,1170.0,7790.0,3725.0,996.0,1832.0,86.0,190.0,30.0,39.0,20.0,38.0,76.0,30.0,20.0,16383.0,14429.0
2012-05-20,7809.5,7754.1,217725.0,6282.71,51736.74,20.48,3882.0,958.0,5430.0,1630.0,440.0,1300.0,883.0,690.0,1170.0,7790.0,3725.0,996.0,1832.0,86.0,190.0,30.0,39.0,20.0,38.0,76.0,30.0,20.0,16383.0,14429.0
2012-05-27,7712.4,7669.7,224325.0,6282.71,51736.74,20.48,3882.0,958.0,5430.0,1630.0,440.0,1300.0,883.0,690.0,1170.0,7790.0,3725.0,996.0,1832.0,86.0,190.0,30.0,39.0,20.0,38.0,76.0,30.0,20.0,16383.0,14429.0
2012-06-03,7570.3,7561.2,227500.0,6282.71,51736.74,20.48,3882.0,958.0,5430.0,1630.0,440.0,1300.0,883.0,690.0,1170.0,7790.0,3725.0,996.0,1832.0,86.0,190.0,30.0,39.0,20.0,38.0,76.0,30.0,20.0,16383.0,14429.0
2012-06-10,7397.166666666667,7400.333333333333,230058.33333333334,6282.71,51736.74,20.48,3882.0,958.0,5430.0,1630.0,440.0,1300.0,883.0,690.0,1170.0,7790.0,3725.0,996.0,1832.0,86.0,190.0,30.0,39.0,20.0,38.0,76.0,30.0,20.0,16383.0,14429.0
2012-06-17,7415.0,7426.5,242540.0,6282.71,51736.74,20.48,3882.0,958.0,5430.0,1630.0,440.0,1300.0,883.0,690.0,1170.0,7790.0,3725.0,996.0,1832.0,86.0,190.0,30.0,39.0,20.0,38.0,76.0,30.0,20.0,16383.0,14429.0
2012-06-24,7456.5,7453.8,251255.0,6282.71,51736.74,20.48,3882.0,958.0,5430.0,1630.0,440.0,1300.0,883.0,690.0,1170.0,7790.0,3725.0,996.0,1832.0,86.0,190.0,30.0,39.0,20.0,38.0,76.0,30.0,20.0,16383.0,14429.0
2012-07-01,7413.8,7403.3,254915.0,6282.71,51736.74,20.48,3882.0,958.0,5430.0,1630.0,440.0,1300.0,883.0,690.0,1170.0,7790.0,3725.0,996.0,1832.0,86.0,190.0,30.0,39.0,20.0,38.0,76.0,30.0,20.0,16383.0,14429.0
2012-07-08,7696.3,7700.8,254435.0,6282.71,51736.74,20.48,3882.0,958.0,5430.0,1630.0,440.0,1300.0,883.0,690.0,1170.0,7790.0,3725.0,996.0,1832.0,86.0,190.0,30.0,39.0,20.0,38.0,76.0,30.0,20.0,16383.0,14429.0
2012-07-15,7560.3,7552.5,252405.0,6282.71,51736.74,20.48,3882.0,958.0,5430.0,1630.0,440.0,1300.0,883.0,690.0,1170.0,7790.0,3725.0,996.0,1832.0,86.0,190.0,30.0,39.0,20.0,38.0,76.0,30.0,20.0,16383.0,14429.0
2012-07-22,7658.6,7663.1,252775.0,6282.71,51736.74,20.48,3882.0,958.0,5430.0,1630.0,440.0,1300.0,883.0,690.0,1170.0,7790.0,3725.0,996.0,1832.0,86.0,190.0,30.0,39.0,20.0,38.0,76.0,30.0,20.0,16383.0,14429.0
2012-07-29,7457.9,7461.6,251125.0,6282.71,51736.74,20.48,3882.0,958.0,5430.0,1630.0,440.0,1300.0,883.0,690.0,1170.0,7790.0,3725.0,996.0,1832.0,86.0,190.0,30.0,39.0,20.0,38.0,76.0,30.0,20.0,16383.0,14429.0
2012-08-05,7462.9,7468.8,247610.0,6282.71,51736.74,20.48,3882.0,958.0,5430.0,1630.0,440.0,1300.0,883.0,690.0,1170.0,7790.0,3725.0,996.0,1832.0,86.0,190.0,30.0,39.0,20.0,38.0,76.0,30.0,20.0,16383.0,14429.0
2012-08-12,7483.7,7489.4,244290.0,6282.71,51736.74,20.48,3882.0,958.0,5430.0,1630.0,440.0,1300.0,883.0,690.0,1170.0,7790.0,3725.0,996.0,1832.0,86.0,190.0,30.0,39.0,20.0,38.0,76.0,30.0,20.0,16383.0,14429.0
2012-08-19,7420.3,7432.2,236570.0,6282.71,51736.74,20.48,3882.0,958.0,5430.0,1630.0,440.0,1300.0,883.0,690.0,1170.0,7790.0,3725.0,996.0,1832.0,86.0,190.0,30.0,39.0,20.0,38.0,76.0,30.0,20.0,16383.0,14429.0
2012-08-26,7556.5,7567.3,235105.0,6282.71,51736.74,20.48,3882.0,958.0,5430.0,1630.0,440.0,1300.0,883.0,690.0,1170.0,7790.0,3725.0,996.0,1832.0,86.0,190.0,30.0,39.0,20.0,38.0,76.0,30.0,20.0,16383.0,14429.0
2012-09-02,7579.5,7593.25,232075.0,6282.71,51736.74,20.48,3882.0,958.0,5430.0,1630.0,440.0,1300.0,883.0,690.0,1170.0,7790.0,3725.0,996.0,1832.0,86.0,190.0,30.0,39.0,20.0,38.0,76.0,30.0,20.0,16383.0,14429.0
2012-09-09,7682.2,7691.9,217660.0,6282.71,51736.74,20.48,3882.0,958.0,5430.0,1630.0,440.0,1300.0,883.0,690.0,1170.0,7790.0,3725.0,996.0,1832.0,86.0,190.0,30.0,39.0,20.0,38.0,76.0,30.0,20.0,16383.0,14429.0
2012-09-16,8133.7,8144.9,215705.0,6282.71,51736.74,20.48,3882.0,958.0,5430.0,1630.0,440.0,1300.0,883.0,690.0,1170.0,7790.0,3725.0,996.0,1832.0,86.0,190.0,30.0,39.0,20.0,38.0,76.0,30.0,20.0,16383.0,14429.0
2012-09-23,8264.8,8278.6,216605.0,6282.71,51736.74,20.48,3882.0,958.0,5430.0,1630.0,440.0,1300.0,883.0,690.0,1170.0,7790.0,3725.0,996.0,1832.0,86.0,190.0,30.0,39.0,20.0,38.0,76.0,30.0,20.0,16383.0,14429.0
2012-09-30,8192.8,8192.3,220050.0,6282.71,51736.74,20.48,3882.0,958.0,5430.0,1630.0,440.0,1300.0,883.0,690.0,1170.0,7790.0,3725.0,996.0,1832.0,86.0,190.0,30.0,39.0,20.0,38.0,76.0,30.0,20.0,16383.0,14429.0
2012-10-07,8286.3,8287.9,223435.0,6282.71,51736.74,20.48,3882.0,958.0,5430.0,1630.0,440.0,1300.0,883.0,690.0,1170.0,7790.0,3725.0,996.0,1832.0,86.0,190.0,30.0,39.0,20.0,38.0,76.0,30.0,20.0,16383.0,14429.0
2012-10-14,8166.3,8168.2,219685.0,6282.71,51736.74,20.48,3882.0,958.0,5430.0,1630.0,440.0,1300.0,883.0,690.0,1170.0,7790.0,3725.0,996.0,1832.0,86.0,190.0,30.0,39.0,20.0,38.0,76.0,30.0,20.0,16383.0,14429.0
2012-10-21,8143.0,8146.1,218700.0,6282.71,51736.74,20.48,3882.0,958.0,5430.0,1630.0,440.0,1300.0,883.0,690.0,1170.0,7790.0,3725.0,996.0,1832.0,86.0,190.0,30.0,39.0,20.0,38.0,76.0,30.0,20.0,16383.0,14429.0
2012-10-28,7864.4,7865.4,221175.0,6282.71,51736.74,20.48,3882.0,958.0,5430.0,1630.0,440.0,1300.0,883.0,690.0,1170.0,7790.0,3725.0,996.0,1832.0,86.0,190.0,30.0,39.0,20.0,38.0,76.0,30.0,20.0,16383.0,14429.0
2012-11-04,7775.1,7779.1,240665.0,6282.71,51736.74,20.48,3882.0,958.0,5430.0,1630.0,440.0,1300.0,883.0,690.0,1170.0,7790.0,3725.0,996.0,1832.0,86.0,190.0,30.0,39.0,20.0,38.0,76.0,30.0,20.0,16383.0,14429.0
2012-11-11,7613.1,7617.1,245085.0,6282.71,51736.74,20.48,3882.0,958.0,5430.0,1630.0,440.0,1300.0,883.0,690.0,1170.0,7790.0,3725.0,996.0,1832.0,86.0,190.0,30.0,39.0,20.0,38.0,76.0,30.0,20.0,16383.0,14429.0
2012-11-18,7609.3,7619.3,252535.0,6282.71,51736.74,20.48,3882.0,958.0,5430.0,1630.0,440.0,1300.0,883.0,690.0,1170.0,7790.0,3725.0,996.0,1832.0,86.0,190.0,30.0,39.0,20.0,38.0,76.0,30.0,20.0,16383.0,14429.0
2012-11-25,7699.7,7719.7,252510.0,6282.71,51736.74,20.48,3882.0,958.0,5430.0,1630.0,440.0,1300.0,883.0,690.0,1170.0,7790.0,3725.0,996.0,1832.0,86.0,190.0,30.0,39.0,20.0,38.0,76.0,30.0,20.0,16383.0,14429.0
2012-12-02,7817.1,7832.3,249325.0,6282.71,51736.74,20.48,3882.0,958.0,5430.0,1630.0,440.0,1300.0,883.0,690.0,1170.0,7790.0,3725.0,996.0,1832.0,86.0,190.0,30.0,39.0,20.0,38.0,76.0,30.0,20.0,16383.0,14429.0
2012-12-09,7994.9,8023.8,251645.0,6282.71,51736.74,20.48,3882.0,958.0,5430.0,1630.0,440.0,1300.0,883.0,690.0,1170.0,7790.0,3725.0,996.0,1832.0,86.0,190.0,30.0,39.0,20.0,38.0,76.0,30.0,20.0,16383.0,14429.0
2012-12-16,8066.3,8093.1,266530.0,6282.71,51736.74,20.48,3882.0,958.0,5430.0,1630.0,440.0,1300.0,883.0,690.0,1170.0,7790.0,3725.0,996.0,1832.0,86.0,190.0,30.0,39.0,20.0,38.0,76.0,30.0,20.0,16383.0,14429.0
2012-12-23,7909.3,7938.9,305670.0,6282.71,51736.74,20.48,3882.0,958.0,5430.0,1630.0,440.0,1300.0,883.0,690.0,1170.0,7790.0,3725.0,996.0,1832.0,86.0,190.0,30.0,39.0,20.0,38.0,76.0,30.0,20.0,16383.0,14429.0
2012-12-30,7840.5,7858.833333333333,317800.0,6282.71,51736.74,20.48,3882.0,958.0,5430.0,1630.0,440.0,1300.0,883.0,690.0,1170.0,7790.0,3725.0,996.0,1832.0,86.0,190.0,30.0,39.0,20.0,38.0,76.0,30.0,20.0,16383.0,14429.0
2013-01-06,8041.625,8067.0,320193.75,6850.355,52868.325,21.185000000000002,3933.0,982.0,5692.5,1607.5,470.0,1360.0,845.5,742.5,1230.0,8363.75,3773.75,1002.75,1829.0,86.75,190.0,30.0,39.0,20.0,38.0,71.5,30.0,20.0,16863.0,15056.0
2013-01-13,8058.6,8090.6,326570.0,7039.57,53245.52,21.42,3950.0,990.0,5780.0,1600.0,480.0,1380.0,833.0,760.0,1250.0,8555.0,3790.0,1005.0,1828.0,87.0,190.0,30.0,39.0,20.0,38.0,70.0,30.0,20.0,17023.0,15265.0
2013-01-20,7973.7,8005.1,340715.0,7039.57,53245.52,21.42,3950.0,990.0,5780.0,1600.0,480.0,1380.0,833.0,760.0,1250.0,8555.0,3790.0,1005.0,1828.0,87.0,190.0,30.0,39.0,20.0,38.0,70.0,30.0,20.0,17023.0,15265.0
2013-01-27,8060.0,8094.7,344130.0,7039.57,53245.52,21.42,3950.0,990.0,5780.0,1600.0,480.0,1380.0,833.0,760.0,1250.0,8555.0,3790.0,1005.0,1828.0,87.0,190.0,30.0,39.0,20.0,38.0,70.0,30.0,20.0,17023.0,15265.0
2013-02-03,8106.2,8143.4,366385.0,7039.57,53245.52,21.42,3950.0,990.0,5780.0,1600.0,480.0,1380.0,833.0,760.0,1250.0,8555.0,3790.0,1005.0,1828.0,87.0,190.0,30.0,39.0,20.0,38.0,70.0,30.0,20.0,17023.0,15265.0
2013-02-10,8219.1,8255.1,386895.0,7039.57,53245.52,21.42,3950.0,990.0,5780.0,1600.0,480.0,1380.0,833.0,760.0,1250.0,8555.0,3790.0,1005.0,1828.0,87.0,190.0,30.0,39.0,20.0,38.0,70.0,30.0,20.0,17023.0,15265.0
2013-02-17,8203.4,8241.8,399870.0,7039.57,53245.52,21.42,3950.0,990.0,5780.0,1600.0,480.0,1380.0,833.0,760.0,1250.0,8555.0,3790.0,1005.0,1828.0,87.0,190.0,30.0,39.0,20.0,38.0,70.0,30.0,20.0,17023.0,15265.0
2013-02-24,7965.5,7996.6,414620.0,7039.57,53245.52,21.42,3950.0,990.0,5780.0,1600.0,480.0,1380.0,833.0,760.0,1250.0,8555.0,3790.0,1005.0,1828.0,87.0,190.0,30.0,39.0,20.0,38.0,70.0,30.0,20.0,17023.0,15265.0
2013-03-03,7786.0,7813.8,443785.0,7039.57,53245.52,21.42,3950.0,990.0,5780.0,1600.0,480.0,1380.0,833.0,760.0,1250.0,8555.0,3790.0,1005.0,1828.0,87.0,190.0,30.0,39.0,20.0,38.0,70.0,30.0,20.0,17023.0,15265.0
2013-03-10,7714.3,7735.2,479955.0,7039.57,53245.52,21.42,3950.0,990.0,5780.0,1600.0,480.0,1380.0,833.0,760.0,1250.0,8555.0,3790.0,1005.0,1828.0,87.0,190.0,30.0,39.0,20.0,38.0,70.0,30.0,20.0,17023.0,15265.0
2013-03-17,7762.7,7790.3,520005.0,7039.57,53245.52,21.42,3950.0,990.0,5780.0,1600.0,480.0,1380.0,833.0,760.0,1250.0,8555.0,3790.0,1005.0,1828.0,87.0,190.0,30.0,39.0,20.0,38.0,70.0,30.0,20.0,17023.0,15265.0
2013-03-24,7573.4,7609.3,552340.0,7039.57,53245.52,21.42,3950.0,990.0,5780.0,1600.0,480.0,1380.0,833.0,760.0,1250.0,8555.0,3790.0,1005.0,1828.0,87.0,190.0,30.0,39.0,20.0,38.0,70.0,30.0,20.0,17023.0,15265.0
2013-03-31,7596.375,7629.875,567337.5,7039.57,53245.52,21.42,3950.0,990.0,5780.0,1600.0,480.0,1380.0,833.0,760.0,1250.0,8555.0,3790.0,1005.0,1828.0,87.0,190.0,30.0,39.0,20.0,38.0,70.0,30.0,20.0,17023.0,15265.0
2013-04-07,7388.125,7423.875,575556.25,7039.57,53245.52,21.42,3950.0,990.0,5780.0,1600.0,480.0,1380.0,833.0,760.0,1250.0,8555.0,3790.0,1005.0,1828.0,87.0,190.0,30.0,39.0,20.0,38.0,70.0,30.0,20.0,17023.0,15265.0
2013-04-14,7502.0,7534.6,587740.0,7039.57,53245.52,21.42,3950.0,990.0,5780.0,1600.0,480.0,1380.0,833.0,760.0,1250.0,8555.0,3790.0,1005.0,1828.0,87.0,190.0,30.0,39.0,20.0,38.0,70.0,30.0,20.0,17023.0,15265.0
2013-04-21,7068.8,7100.8,611665.0,7039.57,53245.52,21.42,3950.0,990.0,5780.0,1600.0,480.0,1380.0,833.0,760.0,1250.0,8555.0,3790.0,1005.0,1828.0,87.0,190.0,30.0,39.0,20.0,38.0,70.0,30.0,20.0,17023.0,15265.0
2013-04-28,6942.3,6977.5,618625.0,7039.57,53245.52,21.42,3950.0,990.0,5780.0,1600.0,480.0,1380.0,833.0,760.0,1250.0,8555.0,3790.0,1005.0,1828.0,87.0,190.0,30.0,39.0,20.0,38.0,70.0,30.0,20.0,17023.0,15265.0
2013-05-05,7004.0,7036.0,615850.0,7039.57,53245.52,21.42,3950.0,990.0,5780.0,1600.0,480.0,1380.0,833.0,760.0,1250.0,8555.0,3790.0,1005.0,1828.0,87.0,190.0,30.0,39.0,20.0,38.0,70.0,30.0,20.0,17023.0,15265.0
2013-05-12,7317.0,7334.625,605106.25,7039.57,53245.52,21.42,3950.0,990.0,5780.0,1600.0,480.0,1380.0,833.0,760.0,1250.0,8555.0,3790.0,1005.0,1828.0,87.0,190.0,30.0,39.0,20.0,38.0,70.0,30.0,20.0,17023.0,15265.0
2013-05-19,7213.3,7245.2,621455.0,7039.57,53245.52,21.42,3950.0,990.0,5780.0,1600.0,480.0,1380.0,833.0,760.0,1250.0,8555.0,3790.0,1005.0,1828.0,87.0,190.0,30.0,39.0,20.0,38.0,70.0,30.0,20.0,17023.0,15265.0
2013-05-26,7333.1,7362.8,624975.0,7039.57,53245.52,21.42,3950.0,990.0,5780.0,1600.0,480.0,1380.0,833.0,760.0,1250.0,8555.0,3790.0,1005.0,1828.0,87.0,190.0,30.0,39.0,20.0,38.0,70.0,30.0,20.0,17023.0,15265.0
2013-06-02,7236.25,7272.75,613237.5,7039.57,53245.52,21.42,3950.0,990.0,5780.0,1600.0,480.0,1380.0,833.0,760.0,1250.0,8555.0,3790.0,1005.0,1828.0,87.0,190.0,30.0,39.0,20.0,38.0,70.0,30.0,20.0,17023.0,15265.0
2013-06-09,7336.5,7371.8,612770.0,7039.57,53245.52,21.42,3950.0,990.0,5780.0,1600.0,480.0,1380.0,833.0,760.0,1250.0,8555.0,3790.0,1005.0,1828.0,87.0,190.0,30.0,39.0,20.0,38.0,70.0,30.0,20.0,17023.0,15265.0
2013-06-16,7068.9,7105.1,610835.0,7039.57,53245.52,21.42,3950.0,990.0,5780.0,1600.0,480.0,1380.0,833.0,760.0,1250.0,8555.0,3790.0,1005.0,1828.0,87.0,190.0,30.0,39.0,20.0,38.0,70.0,30.0,20.0,17023.0,15265.0
2013-06-23,6909.7,6944.8,641585.0,7039.57,53245.52,21.42,3950.0,990.0,5780.0,1600.0,480.0,1380.0,833.0,760.0,1250.0,8555.0,3790.0,1005.0,1828.0,87.0,190.0,30.0,39.0,20.0,38.0,70.0,30.0,20.0,17023.0,15265.0
2013-06-30,6701.1,6732.9,671475.0,7039.57,53245.52,21.42,3950.0,990.0,5780.0,1600.0,480.0,1380.0,833.0,760.0,1250.0,8555.0,3790.0,1005.0,1828.0,87.0,190.0,30.0,39.0,20.0,38.0,70.0,30.0,20.0,17023.0,15265.0
2013-07-07,6912.1,6911.6,661075.0,7039.57,53245.52,21.42,3950.0,990.0,5780.0,1600.0,480.0,1380.0,833.0,760.0,1250.0,8555.0,3790.0,1005.0,1828.0,87.0,190.0,30.0,39.0,20.0,38.0,70.0,30.0,20.0,17023.0,15265.0
2013-07-14,6836.5,6850.5,647735.0,7039.57,53245.52,21.42,3950.0,990.0,5780.0,1600.0,480.0,1380.0,833.0,760.0,1250.0,8555.0,3790.0,1005.0,1828.0,87.0,190.0,30.0,39.0,20.0,38.0,70.0,30.0,20.0,17023.0,15265.0
2013-07-21,6905.5,6927.4,639965.0,7039.57,53245.52,21.42,3950.0,990.0,5780.0,1600.0,480.0,1380.0,833.0,760.0,1250.0,8555.0,3790.0,1005.0,1828.0,87.0,190.0,30.0,39.0,20.0,38.0,70.0,30.0,20.0,17023.0,15265.0
2013-07-28,6970.1,6990.8,627700.0,7039.57,53245.52,21.42,3950.0,990.0,5780.0,1600.0,480.0,1380.0,833.0,760.0,1250.0,8555.0,3790.0,1005.0,1828.0,87.0,190.0,30.0,39.0,20.0,38.0,70.0,30.0,20.0,17023.0,15265.0
2013-08-04,6887.1,6901.8,612905.0,7039.57,53245.52,21.42,3950.0,990.0,5780.0,1600.0,480.0,1380.0,833.0,760.0,1250.0,8555.0,3790.0,1005.0,1828.0,87.0,190.0,30.0,39.0,20.0,38.0,70.0,30.0,20.0,17023.0,15265.0
2013-08-11,7035.3,7059.9,601140.0,7039.57,53245.52,21.42,3950.0,990.0,5780.0,1600.0,480.0,1380.0,833.0,760.0,1250.0,8555.0,3790.0,1005.0,1828.0,87.0,190.0,30.0,39.0,20.0,38.0,70.0,30.0,20.0,17023.0,15265.0
2013-08-18,7272.6,7302.9,587880.0,7039.57,53245.52,21.42,3950.0,990.0,5780.0,1600.0,480.0,1380.0,833.0,760.0,1250.0,8555.0,3790.0,1005.0,1828.0,87.0,190.0,30.0,39.0,20.0,38.0,70.0,30.0,20.0,17023.0,15265.0
2013-08-25,7285.6,7315.2,569325.0,7039.57,53245.52,21.42,3950.0,990.0,5780.0,1600.0,480.0,1380.0,833.0,760.0,1250.0,8555.0,3790.0,1005.0,1828.0,87.0,190.0,30.0,39.0,20.0,38.0,70.0,30.0,20.0,17023.0,15265.0
2013-09-01,7210.5,7239.375,579212.5,7039.57,53245.52,21.42,3950.0,990.0,5780.0,1600.0,480.0,1380.0,833.0,760.0,1250.0,8555.0,3790.0,1005.0,1828.0,87.0,190.0,30.0,39.0,20.0,38.0,70.0,30.0,20.0,17023.0,15265.0
2013-09-08,7151.6,7181.4,600010.0,7039.57,53245.52,21.42,3950.0,990.0,5780.0,1600.0,480.0,1380.0,833.0,760.0,1250.0,8555.0,3790.0,1005.0,1828.0,87.0,190.0,30.0,39.0,20.0,38.0,70.0,30.0,20.0,17023.0,15265.0
2013-09-15,7119.7,7152.3,585130.0,7039.57,53245.52,21.42,3950.0,990.0,5780.0,1600.0,480.0,1380.0,833.0,760.0,1250.0,8555.0,3790.0,1005.0,1828.0,87.0,190.0,30.0,39.0,20.0,38.0,70.0,30.0,20.0,17023.0,15265.0
2013-09-22,7158.7,7190.0,570410.0,7039.57,53245.52,21.42,3950.0,990.0,5780.0,1600.0,480.0,1380.0,833.0,760.0,1250.0,8555.0,3790.0,1005.0,1828.0,87.0,190.0,30.0,39.0,20.0,38.0,70.0,30.0,20.0,17023.0,15265.0
2013-09-29,7189.9,7219.8,548445.0,7039.57,53245.52,21.42,3950.0,990.0,5780.0,1600.0,480.0,1380.0,833.0,760.0,1250.0,8555.0,3790.0,1005.0,1828.0,87.0,190.0,30.0,39.0,20.0,38.0,70.0,30.0,20.0,17023.0,15265.0
2013-10-06,7205.8,7228.3,531820.0,7039.57,53245.52,21.42,3950.0,990.0,5780.0,1600.0,480.0,1380.0,833.0,760.0,1250.0,8555.0,3790.0,1005.0,1828.0,87.0,190.0,30.0,39.0,20.0,38.0,70.0,30.0,20.0,17023.0,15265.0
2013-10-13,7156.2,7189.9,515575.0,7039.57,53245.52,21.42,3950.0,990.0,5780.0,1600.0,480.0,1380.0,833.0,760.0,1250.0,8555.0,3790.0,1005.0,1828.0,87.0,190.0,30.0,39.0,20.0,38.0,70.0,30.0,20.0,17023.0,15265.0
2013-10-20,7192.7,7219.6,502515.0,7039.57,53245.52,21.42,3950.0,990.0,5780.0,1600.0,480.0,1380.0,833.0,760.0,1250.0,8555.0,3790.0,1005.0,1828.0,87.0,190.0,30.0,39.0,20.0,38.0,70.0,30.0,20.0,17023.0,15265.0
